gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YEL060C,1852.9138694093574,2.5427824996990114,0.22018106938582702,11.548597283099078,7.503507827706862e-31,9.476930386393766e-29,PRB1,PRB1,"Vacuolar proteinase B yscB with H3 N-terminal endopeptidase activity; serine protease of subtilisin family; involved in protein degradation in vacuole; required for full protein degradation during sporulation; activity inhibited by Pbi2p; protein abundance increases in response to DNA replication stress; targeted to vacuole via Vps10p-dependent endosomal vacuolar protein sorting pathway and via AP-3 pathway; PRB1 has a paralog, YSP3, that arose from the whole genome duplication",S000000786,D3DLJ0,GO:0000324;GO:0000328;GO:0000425;GO:0004252;GO:0005615;GO:0005773;GO:0006508;GO:0007039;GO:0008233;GO:0008236;GO:0016787;GO:0030435,BP;CC;MF,,PF00082;PF05922,IPR000209;IPR009020;IPR010259;IPR015500;IPR022398;IPR023827;IPR023828
YDL039C,91.21754487407192,-3.389241246100899,0.2936903251266477,-11.540186911636809,8.274522601409557e-31,1.024580592703948e-28,PRM7,PRM7,"Pheromone-regulated protein; predicted to have one transmembrane segment; promoter contains Gcn4p binding elements; in W303 strain one continuous open reading frame comprising of YDL037C, the intergenic region and YDL039C encodes the IMI1",S000002197,B3LGT9,GO:0003674;GO:0008150;GO:0016020,BP;CC;MF,,,
YCR098C,130.03316042779207,-3.6102965031278442,0.31303548867018255,-11.533185960687321,8.975934505217424e-31,1.090058200008616e-28,GIT1,GIT1,Plasma membrane permease; mediates uptake of glycerophosphoinositol and glycerophosphocholine as sources of the nutrients inositol and phosphate; expression and transport rate are regulated by phosphate and inositol availability,S000000695,A6ZTS0,GO:0000324;GO:0001406;GO:0001407;GO:0005886;GO:0015169;GO:0015794;GO:0016020;GO:0022857;GO:0055085;GO:0071944,BP;CC;MF,,PF00083,IPR005828;IPR005829;IPR020846
Q0045,10920.988839918076,-2.894980419104431,0.2520039060164636,-11.487839473866329,1.5186252833417661e-30,1.8094563517553307e-28,COX1,COX1,"Subunit I of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits; number of introns in different strains varies from 2 to 8, with most strains having 4-6 introns",S000007260,A0A0A7NYF6,GO:0004129;GO:0005739;GO:0005743;GO:0006119;GO:0006123;GO:0009060;GO:0016020;GO:0020037;GO:0022904;GO:0045277;GO:0046872;GO:1902600,BP;CC;MF,00190;01100,PF00115,IPR000883;IPR023615;IPR023616;IPR033944
YKL165C,146.91259067975935,-2.5567256085493226,0.22360374036330247,-11.434180861175474,2.8218721435020702e-30,3.3000227011510323e-28,MCD4,MCD4,Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol,S000001648,A6ZZF9,GO:0000139;GO:0000324;GO:0005774;GO:0005783;GO:0005789;GO:0006506;GO:0009277;GO:0015867;GO:0016020;GO:0016740;GO:0051377;GO:0071555,BP;CC;MF,00563;01100,PF00884;PF04987,IPR000917;IPR007070;IPR017849;IPR017850;IPR017852
YCR012W,3139.846656373584,-2.172167968964752,0.19008442384608235,-11.427385395468427,3.0515930280914872e-30,3.503783631345044e-28,PGK1,PGK1,"3-phosphoglycerate kinase; catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP; key enzyme in glycolysis and gluconeogenesis",S000000605,A6ZTJ3,GO:0000166;GO:0004618;GO:0005524;GO:0005737;GO:0005739;GO:0005829;GO:0005886;GO:0006094;GO:0006096;GO:0016301;GO:0016740;GO:0019658;GO:0043531;GO:0046872;GO:0061620,BP;CC;MF,00010;01100;01110,PF00162,IPR001576;IPR015824;IPR015901;IPR015911
YOR350C,180.66562187548539,-2.3830195819021736,0.2090992917047968,-11.39659327620528,4.348023577798898e-30,4.9031730167500075e-28,MNE1,MNE1,Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein,S000005877,A6ZPI0,GO:0000372;GO:0003674;GO:0005737;GO:0005739;GO:0005759;GO:0090615;GO:1990904,BP;CC;MF,,PF13762,IPR025694
YLR109W,484.13273781056694,3.098788620905415,0.27351069565072844,11.329679863278729,9.354602127160406e-30,1.0363914461932975e-27,AHP1,AHP1,Thiol-specific peroxiredoxin; reduces hydroperoxides to protect against oxidative damage; function in vivo requires covalent conjugation to Urm1p,S000004099,A0A0L8VKR5,GO:0004601;GO:0005737;GO:0005739;GO:0005777;GO:0005829;GO:0005886;GO:0008379;GO:0010038;GO:0016209;GO:0016491;GO:0034599;GO:0042744;GO:0045454;GO:0098869;GO:0140824,BP;CC;MF,04122,PF08534,IPR012336;IPR013740;IPR013766
YPL018W,112.64099439687952,2.578015541455561,0.22937858374891856,11.23912921302844,2.619534414205822e-29,2.8521310044327182e-27,CTF19,CTF19,"Outer kinetochore protein, needed for accurate chromosome segregation; component of kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as platform for kinetochore assembly; required for spindle assembly checkpoint; minimizes potentially deleterious centromere-proximal crossovers by preventing meiotic DNA break formation proximal to centromere; homolog of human centromere constitutive-associated network (CCAN) subunit CENP-P and fission yeast fta2",S000005939,A6ZWM8,GO:0000776;GO:0000817;GO:0003674;GO:0005634;GO:0007059;GO:0007094;GO:0008608;GO:0034087;GO:0051301;GO:0051321;GO:0071459,BP;CC;MF,,,
YMR175W-A,80.4437013287201,3.5735327858553196,0.3198542004058735,11.172380357427686,5.566871776605557e-29,5.958439876146457e-27,NA,NA,Putative protein of unknown function,S000028848,A6ZMN5,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YHR097C,173.2481567636829,2.9879788772372002,0.2695620569696487,11.08456772747372,1.4906869087143925e-28,1.5689479714218982e-26,PAL2,PAL2,"Protein involved in clathrin-mediated endocytosis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YHR097C has a paralog, PAL1, that arose from the whole genome duplication",S000001139,A0A0L8VPC1,GO:0003674;GO:0005634;GO:0005737;GO:0008150;GO:0030479;GO:0034399,BP;CC;MF,,,IPR013226
YAL060W,343.3196715336611,2.8789942794961836,0.26067983005033446,11.044177368614521,2.339001563844418e-28,2.4214417828979504e-26,BDH1,BDH1,"NAD-dependent (R,R)-butanediol dehydrogenase; catalyzes oxidation of (R,R)-2,3-butanediol to (3R)-acetoin, oxidation of meso-butanediol to (3S)-acetoin, and reduction of acetoin; enhances use of 2,3-butanediol as an aerobic carbon source",S000000056,A0A7S8WHP6,GO:0000721;GO:0005737;GO:0005829;GO:0006066;GO:0008270;GO:0016491;GO:0016616;GO:0019152;GO:0034078;GO:0034079;GO:0045151;GO:0046872;GO:1902652,BP;CC;MF,00650,PF00107;PF08240,IPR002085;IPR002328;IPR011032;IPR013149;IPR013154;IPR016040
YOR173W,363.3269519616053,2.2538231354139997,0.20453573809192963,11.01921432625631,3.0874204882682617e-28,3.144687158615173e-26,DCS2,DCS2,"m(7)GpppX pyrophosphatase regulator; non-essential, stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p, Msn4p, and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog, DCS1, that arose from the whole genome duplication",S000005699,C7GN54,GO:0000184;GO:0000290;GO:0000340;GO:0000932;GO:0004857;GO:0005634;GO:0005737;GO:0006970;GO:0006979;GO:0007584;GO:0009267;GO:0009408;GO:0016787;GO:0030234;GO:0042803;GO:0046982;GO:0048471,BP;CC;MF,,PF05652;PF11969,IPR008594;IPR011145;IPR011146;IPR019808
YAL005C,3514.435945004821,1.799510933812344,0.16439074072106735,10.946546781887754,6.902929958507583e-28,6.91936550602784e-26,SSA1,SSA1,"ATPase involved in protein folding and NLS-directed nuclear transport; HSP70 family member; required for ubiquitin-dependent degradation of short-lived proteins; forms a chaperone complex with Ydj1p; localizes to the nucleus, cytoplasm and cell wall; unique functional specificity in the propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenic enzymes; general targeting factor of Hsp104p to prion fibrils; 98% identity with paralog Ssa2p",S000000004,A7A0G3,GO:0000049;GO:0000166;GO:0000209;GO:0000329;GO:0002181;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0006457;GO:0006606;GO:0006616;GO:0006626;GO:0009277;GO:0016887;GO:0031072;GO:0033554;GO:0034605;GO:0035617;GO:0042026;GO:0043161;GO:0044183;GO:0051082;GO:0051170;GO:0072318;GO:0072671;GO:0140662,BP;CC;MF,03040;04141;04144,PF00012,IPR013126;IPR018181;IPR029047;IPR029048
YCR105W,643.1086175761491,-13.091497272188274,1.2034701463764546,-10.87812382517809,1.4654820306364052e-27,1.4460185974170155e-25,ADH7,ADH7,NADPH-dependent medium chain alcohol dehydrogenase; has broad substrate specificity; member of the cinnamyl family of alcohol dehydrogenases; may be involved in fusel alcohol synthesis or in aldehyde tolerance,S000000702,A0A0L8VUH3,GO:0005575;GO:0006066;GO:0008106;GO:0008270;GO:0016491;GO:0016616;GO:0045551;GO:0046872;GO:0052675,BP;CC;MF,00010;00561;01100;01110,PF00107;PF08240,IPR002085;IPR002328;IPR011032;IPR013149;IPR013154;IPR016040;IPR020843;IPR029752
YLR092W,267.97294111980864,2.5774539211011023,0.23788856763588384,10.834711170509866,2.357080518268817e-27,2.289994380441166e-25,SUL2,SUL2,"High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates",S000004082,A7A0Z6,GO:0005886;GO:0008271;GO:0015116;GO:0016020;GO:0055085;GO:1902358;GO:1902476,BP;CC;MF,,PF00916,IPR001902;IPR002645;IPR011547;IPR018045
YNL194C,142.80653769200285,2.78580988075353,0.2594214087173134,10.73855043239386,6.708946832696307e-27,6.41924231037533e-25,NA,NA,"Integral membrane protein; required for sporulation and plasma membrane sphingolipid content; similar to SUR7; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; GFP-fusion protein is more abundant at MCCs (membrane compartment occupied by Can1) in the presence of glycerol and oleate; YNL194C has a paralog, FMP45, that arose from the whole genome duplication",S000005138,A6ZRP3,GO:0003674;GO:0005737;GO:0005783;GO:0005886;GO:0005938;GO:0006897;GO:0030437;GO:0030866;GO:0031505;GO:0032185;GO:0045121;GO:0071944,BP;CC;MF,,PF06687,IPR009571
YFR030W,646.4176737343162,2.0389765644886815,0.19009058182611818,10.726341857135234,7.656756451190381e-27,7.2167786551145155e-25,MET10,MET10,Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide,S000001926,A0A023VTQ0,GO:0000103;GO:0004783;GO:0005829;GO:0009337;GO:0010181;GO:0016491;GO:0050660;GO:0070814,BP;CC;MF,00920;01100,PF00175;PF00667,IPR001433;IPR001709;IPR002869;IPR003097;IPR009014;IPR017927;IPR017938;IPR019752;IPR023173
YDL059C,141.0597124146044,2.568164069084248,0.23969309437664432,10.714384891909884,8.713453421270578e-27,7.974704109467202e-25,RAD59,RAD59,Protein involved DNA double-strand break repair; repairs breaks in DNA during vegetative growth via recombination and single-strand annealing; anneals complementary single-stranded DNA; forms nuclear foci upon DNA replication stress; required for loading of Rad52p to DSBs; regulates replication fork progression in DNA ligase I-deficient cells; paralog of Rad52p,S000002217,A0A0L8VT69,GO:0000722;GO:0000724;GO:0005515;GO:0005634;GO:0005737;GO:0005759;GO:0006277;GO:0006281;GO:0006302;GO:0006310;GO:0006312;GO:0006974;GO:0043504;GO:0045002;GO:2000278,BP;CC;MF,03440,PF04098,IPR007232;IPR016810
YGR234W,1756.6470398544623,-1.8904178739562953,0.17642018045886632,-10.715428751060939,8.615712355458548e-27,7.974704109467202e-25,YHB1,YHB1,"Nitric oxide oxidoreductase; flavohemoglobin that plays role in oxidative and nitrosative stress responses; protects against nitration of cellular targets and against cell growth inhibition under aerobic or anaerobic conditions; yeast flavohemoglobin Yhb1p and human homolog neuroglobin NGB protect cells against alpha-synuclein cytotoxicity and aggregate formation; protein increases in abundance, relocalizes from nucleus to cytoplasmic foci upon DNA replication stress",S000003466,A6ZUP2,GO:0005634;GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0008941;GO:0009636;GO:0010494;GO:0016491;GO:0016966;GO:0019825;GO:0020037;GO:0034599;GO:0046210;GO:0046872;GO:0062197;GO:0071218;GO:0071500;GO:0071949;GO:1902170,BP;CC;MF,,PF00042;PF00175;PF00970,IPR000971;IPR001433;IPR008333;IPR009050;IPR012292;IPR017927;IPR017938
YGR125W,1062.9971685258756,-1.489081373451718,0.1396175698988916,-10.66542967715369,1.477147026213436e-26,1.3325976386482639e-24,VSB1,VSB1,"Vacuolar membrane protein required for uptake and storage of arginine in nitrogen-replete cells; nitrogen starvation appears to inhibit Vsb1-dependent activity, resulting in mobilization of stored vacuolar arginine to the cytosol; arginine uptake appears to be driven by a V-ATPase mediated H+ gradient; member of the APC (amino acid-polyamine-organocation) transporter superfamily",S000003357,A6ZUD9,GO:0000324;GO:0000329;GO:0005774;GO:0006865;GO:0016020;GO:0022857;GO:0034490;GO:0034618;GO:0055085,BP;CC;MF,,PF00916;PF01740,IPR000595;IPR001902;IPR002645;IPR003103;IPR011547;IPR014710;IPR018490
YEL039C,1280.9046505405254,3.054302042023917,0.28673822799876664,10.651882950316114,1.7087326561838303e-26,1.519809397718435e-24,CYC7,CYC7,"Cytochrome c isoform 2, expressed under hypoxic conditions; also known as iso-2-cytochrome c; electron carrier of the mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration; protein abundance increases in response to DNA replication stress; CYC7 has a paralog, CYC1, that arose from the whole genome duplication",S000000765,A0A0L8VRZ4,GO:0005739;GO:0005758;GO:0006122;GO:0006123;GO:0009055;GO:0020037;GO:0046872,BP;CC;MF,,PF00034,IPR002327;IPR009056
YGR236C,387.2821209429358,3.081570492046914,0.2902777309773757,10.615938334887606,2.512571367684585e-26,2.203734470406688e-24,SPG1,SPG1,"Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",S000003468,A0A0L8VPV1,GO:0003674;GO:0005739;GO:0005783;GO:0008150;GO:0031966,BP;CC;MF,,,
YPR191W,1470.4142996129917,1.8511031047821933,0.17622118349787863,10.504430103344966,8.24191019891903e-26,7.129816836462147e-24,QCR2,QCR2,"Subunit 2 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; phosphorylated; transcription is regulated by Hap1p, Hap2p/Hap3p, and heme",S000006395,A6ZX65,GO:0004222;GO:0005739;GO:0005743;GO:0006122;GO:0006508;GO:0008121;GO:0009060;GO:0016020;GO:0030061;GO:0045275;GO:0046872;GO:1902600,BP;CC;MF,00190;01100,PF00675,IPR001431;IPR011237;IPR011249;IPR011765
YGR157W,402.2782594301468,-3.2499942392962518,0.3095638005637687,-10.498624947030162,8.764753012383825e-26,7.479650712595116e-24,CHO2,CHO2,Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis,S000003389,B5VJA0,GO:0004608;GO:0005783;GO:0005789;GO:0005829;GO:0006629;GO:0006644;GO:0006656;GO:0008168;GO:0008654;GO:0016740;GO:0032259;GO:0071944,BP;CC;MF,00564;01100,PF04191,IPR007318;IPR016219
YIR019C,10042.679738022614,2.37202260598085,0.22623383108566453,10.484827112717161,1.014310004700387e-25,8.540490239577259e-24,FLO11,FLO11,"GPI-anchored cell surface glycoprotein (flocculin); required for pseudohyphal and invasive growth, flocculation, and biofilm formation; major determinant of colony morphology; QTL that controls chronological life span; carries intragenic tandem repeats that are expanded in different strains; required for formation of fibrous interconnections between cells; role in co-flocculation with other yeast species; cleaved and shed from cells, contributing to their surface properties",S000001458,A0A8H4BZA4,GO:0000128;GO:0000324;GO:0001403;GO:0003674;GO:0005576;GO:0005886;GO:0005935;GO:0007124;GO:0007155;GO:0016020;GO:0030447;GO:0043709;GO:0090606;GO:0098552;GO:0098609,BP;CC;MF,00500;01100,PF10182,IPR018789
YBR126C,582.2467478241567,1.5938303950320616,0.1541462776487568,10.339726779934448,4.658638210936229e-25,3.870960566060827e-23,TPS1,TPS1,"Synthase subunit of trehalose-6-P synthase/phosphatase complex; synthesizes the storage carbohydrate trehalose, which is critically important for survival of long-term desiccation; also found in a monomeric form; expression is induced by the stress response and repressed by the Ras-cAMP pathway; protein abundance increases in response to DNA replication stress and in response to prolonged exposure to boric acid; required for pseudohyphal growth",S000000330,A0A0L8VV78,GO:0003824;GO:0003825;GO:0004805;GO:0005737;GO:0005829;GO:0005946;GO:0005975;GO:0005992;GO:0016740;GO:0016757;GO:0016758;GO:0034605;GO:0071465,BP;CC;MF,00500,PF00982,IPR001830;IPR012766
YJL158C,260.4889841865888,2.146723874362115,0.2080303194154931,10.31928365246858,5.765167450355996e-25,4.728186032337417e-23,CIS3,CIS3,Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family,S000003694,D6VW29,GO:0000324;GO:0005199;GO:0005576;GO:0005783;GO:0005886;GO:0005934;GO:0009277;GO:0031505;GO:0071555;GO:0071944,BP;CC;MF,,PF00399;PF22799,IPR000420
YKL043W,363.54970939521826,2.0438520447131747,0.19887720019129232,10.276955039327143,8.951092067254664e-25,7.246941846758104e-23,PHD1,PHD1,"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication",S000001526,A6ZZS2,GO:0003677;GO:0003700;GO:0005634;GO:0043565;GO:0045944;GO:2000222,BP;CC;MF,,PF04383,IPR003163;IPR018004
